10000,2
1,14486,20869,24546
1,8414,39865,46894
1,17457,18684,36832
1,15738,65302,62876
1,11731,19495,31024
1,13478,60247,4113
1,16899,11495,55488
1,13782,41602,48030
1,12429,54267,12081
1,9099,27789,57120
1,16891,60153,27992
1,17883,9795,4662
1,15723,7086,58423
1,2919,5188,54299
1,14100,2296,2779
1,4500,36486,62905
1,6239,24043,1824
1,8709,2247,22449
1,7928,63813,28453
1,11699,12246,15731
1,3668,1826,55425
1,12834,59654,47121
1,15026,50347,22594
1,19924,19717,1657
1,12485,61459,44583
1,1645,53260,31574
1,7850,992,44444
1,7070,42589,61433
1,14067,24636,12970
1,11048,10164,4840
1,4347,54266,285
1,1908,37188,58156
1,11142,13733,49813
1,18799,39136,37531
1,12777,752,11224
1,6108,21701,21449
1,3781,17649,45228
1,13508,6774,44125
1,8478,8856,40155
1,106,8811,9830
1,2844,50775,12275
1,15715,36237,48854
1,10983,58891,51859
1,19561,657,60256
1,14362,5825,48534
1,1738,9188,47673
1,6561,52998,47976
1,8938,58233,59248
1,6945,63221,8345
1,6988,37414,33377
1,14862,28034,10614
1,14759,50234,3378
1,13492,1282,8894
1,8285,45257,8621
1,16619,64275,18965
1,5399,61043,23706
1,17807,48218,60138
1,13639,47007,58117
1,7557,40208,41559
1,17905,9685,48296
1,9864,51936,392
1,16979,29491,58245
1,5075,17552,37882
1,3940,63157,65396
1,15023,11538,60282
1,4918,40870,41932
1,9858,48270,30232
1,15649,53985,10584
1,407,45506,63907
1,2461,37589,52373
1,6987,18633,53681
1,16935,26629,62845
1,5641,64540,21466
1,17011,4118,54803
1,17538,61538,37422
1,15635,61147,37285
1,15159,43792,6390
1,7675,29447,2937
1,5037,59658,39189
1,17704,27200,42613
1,19974,3505,10321
1,1458,59919,65519
1,15657,55792,51894
1,3427,21172,16332
1,5153,56302,21307
1,1193,38693,44721
1,14080,55519,7204
1,13536,65190,48776
1,8384,649,15955
1,5709,27828,6267
1,765,18681,65132
1,18329,42280,28886
1,15420,6115,54805
1,16362,49555,54686
1,9131,59093,17277
1,8849,42234,32536
1,11940,23201,62555
1,18958,20913,31654
1,19030,21066,52958
1,13922,35531,40213
1,4949,13540,15264
1,1383,41693,50391
1,8833,25073,20357
1,17847,31331,65253
1,10146,4023,34448
1,11733,52953,6230
1,7215,59985,22560
1,7727,33788,14271
1,17104,14924,16495
1,10525,6570,17549
1,3915,35176,21473
1,2292,25429,4749
1,6795,15309,51716
1,4606,23199,58033
1,11566,23349,53794
1,10832,64813,40174
1,4373,32024,13199
1,16528,64998,27409
1,18057,39452,40691
1,19371,37420,38788
1,5025,59989,49459
1,17950,59318,59790
1,14379,35539,31799
1,16505,7301,1059
1,1743,23537,41999
1,4281,9998,30737
1,10474,21930,30198
1,12849,3857,18253
1,10662,34784,29543
1,11085,15382,20848
1,16455,40378,57258
1,13477,31297,371
1,12329,357,20465
1,13958,49438,57385
1,16737,40932,51487
1,16152,17657,554
1,12744,17741,63686
1,1579,62341,62607
1,13162,36979,6005
1,16676,61877,42374
1,18565,13136,53216
1,1039,48735,57627
1,6132,43842,23026
1,796,32027,9723
1,10093,17412,25085
1,12267,23203,64220
1,8250,3729,51587
1,9408,56186,6390
1,14227,28357,19909
1,17638,43196,19524
1,2938,38345,7850
1,6015,53043,48778
1,11088,54747,46991
1,12383,5882,36279
1,8423,14591,4653
1,8692,50800,35575
1,5016,525,49530
1,18942,50833,64835
1,16218,1759,29452
1,8367,37115,44108
1,10591,28917,24321
1,3555,12522,4804
1,4378,65040,41320
1,3249,24161,26903
1,16753,17121,26245
1,9597,51236,34805
1,17846,53714,11101
1,9793,27081,14167
1,12226,23080,43699
1,16906,42523,47438
1,8672,63156,52788
1,9228,45236,31375
1,17861,48766,26776
1,4896,5192,62934
1,6952,28770,41562
1,4734,49568,28366
1,12581,29487,12915
1,13971,16430,22228
1,7298,55936,46686
1,10779,36933,44999
1,860,56615,24363
1,19573,15513,55099
1,2411,41620,54117
1,9151,3277,39274
1,18535,7023,3196
1,3634,112,5609
1,10223,36057,39307
1,9017,41537,44247
1,8538,39456,19117
1,10873,44606,29387
1,14152,16141,27583
1,4947,25404,22554
1,15368,57384,63641
1,14372,32008,64080
1,12411,6323,26103
1,3057,54690,24092
1,2248,47970,59080
1,4829,25346,2452
1,6300,26782,21244
1,4633,15265,4748
1,3486,9931,51
1,6375,48865,10197
1,18016,28846,27569
1,6980,61369,22577
1,1203,54274,48333
1,13537,33005,61513
1,10621,59162,37108
1,5675,57227,58501
1,13654,11821,42228
1,4342,26602,38893
1,17254,1659,14325
1,434,33849,20140
1,1652,33451,38953
1,10298,61878,27873
1,2598,14167,8118
1,14750,6333,37751
1,12469,50068,58131
1,4772,17329,4666
1,6196,28780,56138
1,11753,15369,11583
1,1137,8158,25216
1,4190,67,26721
1,4566,38387,32706
1,5535,39401,22329
1,3086,40195,16311
1,10906,40245,29001
1,19395,1408,62639
1,10818,6873,46592
1,5618,48581,12298
1,9609,61972,40820
1,19780,22017,18312
1,14070,8182,55752
1,5752,3342,46214
1,3184,64004,9554
1,11343,53672,61921
1,7032,22892,6578
1,18688,2044,28338
1,19872,56668,10198
1,2425,61796,51274
1,12978,61186,46480
1,3357,33538,52124
1,17078,22304,4727
1,17622,59184,13275
1,12530,50098,55603
1,15708,50473,32843
1,12620,16856,4774
1,18990,34687,61281
1,11139,57761,50016
1,9275,22308,44950
1,18979,44949,46849
1,1490,55798,64585
1,11093,49238,9159
1,15410,36302,716
1,2647,32853,45494
1,8018,47666,23143
1,19582,5982,30120
1,12894,56154,43525
1,17057,34333,31308
1,3979,14314,4283
1,5743,60116,7036
1,4042,26169,64346
1,15815,62463,58513
1,16934,12821,44761
1,13020,10268,348
1,3047,18677,31513
1,19869,36353,54660
1,10346,63847,6005
1,1727,36715,1327
1,5576,3811,34794
1,4970,37081,60463
1,3442,5704,33045
1,4850,10523,56068
1,12422,4554,8870
1,2276,45039,861
1,18725,24379,15523
1,6089,6571,49305
1,4884,16497,10296
1,8115,41621,58622
1,11792,2374,18591
1,14723,16929,23104
1,13754,32350,39881
1,10498,62809,27075
1,9557,59226,11929
1,6510,36713,19389
1,7181,51685,11393
1,359,64579,38966
1,11403,40326,61521
1,17669,11908,38437
1,5688,37816,56178
1,18936,39344,54418
1,3760,45404,20010
1,18269,45345,8058
1,12507,49820,5306
1,7028,13821,6941
1,17216,49353,4865
1,12271,17575,52157
1,4598,44754,42159
1,14886,43568,4682
1,11024,41296,50177
1,2845,18611,27149
1,3234,17418,45575
1,10698,43464,33416
1,2282,11497,36308
1,7376,27860,40951
1,19436,12107,60945
1,13591,25653,43128
1,4687,36383,48470
1,3052,32052,286
1,2885,31334,33962
1,814,19853,48277
1,1426,5344,26824
1,14957,22288,2110
1,4480,5722,8277
1,19085,5466,55503
1,4552,4701,31765
1,19541,6080,16315
1,10259,58449,34229
1,19365,1159,8755
1,10435,42300,53616
1,15764,13040,50202
1,2443,10185,60376
1,17463,19223,38994
1,11256,23130,2887
1,5346,31390,37529
1,5985,62531,15307
1,12562,401,36873
1,12089,38877,4978
1,18951,45678,16922
1,220,27739,44413
1,7534,24134,51176
1,8743,30221,45678
1,15434,63175,21059
1,2501,64136,59928
1,18541,12948,5807
1,101,64662,52854
1,4798,19751,61741
1,12117,12280,4889
1,12579,3956,55936
1,8588,63130,46519
1,17608,13206,46781
1,3717,15005,30067
1,12985,33926,10174
1,10426,36785,34078
1,5338,63069,4314
1,11988,2642,61433
1,11531,54640,57745
1,3129,37682,14039
1,14447,44135,19825
1,9624,21331,19684
1,11529,50547,62369
1,2993,36795,55494
1,1954,42409,21964
1,2787,17773,39045
1,12112,19036,6502
1,3901,5965,64986
1,10160,56464,14630
1,13852,24717,24337
1,15595,57679,55862
1,2182,43557,60209
1,1766,4369,55870
1,13692,22383,50890
1,3228,53013,46301
1,18974,58511,64373
1,19856,49351,19316
1,19670,10553,62636
1,19331,47752,448
1,11283,877,48248
1,7900,28861,55905
1,4959,52350,21639
1,2621,28201,48371
1,19245,35353,29067
1,18483,20312,45154
1,4825,63625,55841
1,3725,22855,62494
1,15961,14835,18844
1,12257,62594,49580
1,457,2668,59545
1,1382,61140,35655
1,18515,55811,63196
1,10110,17776,62336
1,9625,37057,50287
1,14790,14114,32071
1,7036,31165,29089
1,13838,31441,55945
1,10866,62672,19702
1,7518,18287,53394
1,10219,22739,20427
1,9365,26662,20258
1,19798,46192,33581
1,10839,8285,13677
1,5763,7349,38757
1,5462,64463,21815
1,19210,52844,23370
1,14612,57838,32277
1,13324,50365,40710
1,4688,56690,14978
1,5919,10023,22388
1,10967,35499,2182
1,2060,5369,12144
1,15941,18366,26261
1,3371,11647,63308
1,4662,28468,18925
1,3693,64588,4891
1,15260,24589,56167
1,1022,12002,44789
1,102,22547,8807
1,8923,21534,51481
1,3272,16111,9408
1,1476,38642,57211
1,6680,955,23160
1,6044,47314,7926
1,12526,58563,58219
1,15214,60587,30948
1,9693,1689,33873
1,12314,13609,49999
1,17228,4723,8106
1,18079,28061,24542
1,4098,2649,25518
1,15523,33004,52417
1,2119,34919,11080
1,16424,1708,36221
1,9067,31458,94
1,19626,45805,52862
1,14148,24899,22260
1,16980,20200,29009
1,6096,15681,17141
1,2594,3624,47084
1,11952,31321,16896
1,18262,39487,28815
1,7357,31210,12692
1,5672,46492,30812
1,11244,63885,61767
1,10792,35531,9666
1,18236,23710,53740
1,15988,60675,24221
1,12941,42220,19954
1,4553,16374,7528
1,18208,12997,13387
1,14226,53547,45711
1,15796,31804,42872
1,11467,10457,65504
1,3569,13407,33090
1,12729,7768,59833
1,17834,6296,18808
1,4806,25705,12184
1,12459,24788,20095
1,15478,10646,58455
1,14858,16718,32774
1,6085,30228,26342
1,4472,40641,6048
1,6638,9279,3912
1,1833,34692,47574
1,9263,43788,51677
1,19537,21548,63681
1,18933,28914,53721
1,14840,26879,12590
1,19794,50529,53814
1,14971,12705,13735
1,1051,35482,25469
1,17696,22161,35798
1,12297,46390,745
1,18136,13409,29941
1,146,12565,49363
1,6992,20064,49452
1,11033,26500,19607
1,11870,26895,47332
1,7865,893,36668
1,12523,63784,37290
1,17354,40635,29119
1,8466,49605,49413
1,2583,61455,63153
1,13534,25087,44534
1,15762,12117,29636
1,18386,26675,53123
1,7790,64233,8020
1,12097,55996,48067
1,3220,51400,46093
1,18268,37807,39099
1,13803,12194,28022
1,17286,40033,58474
1,2170,3170,63741
1,9962,29731,48140
1,3206,5505,35866
1,8752,4117,52746
1,17434,54838,6718
1,1687,65250,27005
1,5480,41836,19631
1,13730,60406,44003
1,18820,16409,1764
1,16074,59181,3562
1,15312,25497,16220
1,11726,64214,34448
1,13703,39684,35385
1,1345,47549,20000
1,10227,64160,9706
1,16144,50100,52980
1,9769,59605,14240
1,11328,48526,47059
1,16089,65150,4609
1,6632,48502,44282
1,4227,52397,3162
1,14564,29892,32050
1,14993,56936,26152
1,13893,35389,33908
1,9169,51239,11809
1,17530,19804,40333
1,10610,25390,50913
1,4119,23631,64944
1,9207,14704,58878
1,341,31018,43004
1,4171,29296,62850
1,10476,39039,64883
1,2206,11860,7956
1,470,57927,156
1,3568,59403,55493
1,18643,27914,33686
1,19415,56408,27797
1,9456,18717,38751
1,17816,52150,20715
1,16627,15687,40116
1,3611,24068,31544
1,7563,14154,36452
1,16797,6892,57906
1,8625,15291,57611
1,14784,13388,59754
1,12338,32822,27319
1,5894,31470,4539
1,2361,62903,58119
1,17154,2281,55228
1,2775,65225,10594
1,13401,32803,46837
1,13944,34200,58154
1,17149,2748,3426
1,9449,20840,27602
1,14032,9811,1720
1,4681,2722,34091
1,3085,38109,12190
1,10454,8483,40610
1,1789,839,9240
1,1186,52157,12063
1,5606,17951,28138
1,10601,63393,1593
1,15563,42109,29871
1,5964,41137,15374
1,6787,7432,47667
1,462,7943,35586
1,13524,62139,6557
1,6753,27544,59058
1,8271,5691,45377
1,10221,222,4473
1,9733,23138,13244
1,9950,14441,39728
1,18253,60164,25001
1,12611,7495,10160
1,6303,42050,42749
1,5268,4775,11130
1,9035,54819,44145
1,3042,15487,936
1,9560,11046,4807
1,16651,57035,53871
1,19006,23092,27522
1,19618,44776,59656
1,17244,9268,45878
1,14069,1301,28893
1,15264,16108,49323
1,12690,44393,9161
1,19917,7986,34496
1,10707,20439,57621
1,9490,39134,16082
1,18683,12431,13534
1,4582,29722,47566
1,13474,37805,34855
1,7653,3861,61118
1,9691,30679,18023
1,7535,19530,37947
1,9063,14447,36063
1,4459,22028,19808
1,4660,57638,62138
1,615,7792,52115
1,11849,4309,48301
1,18187,60572,37627
1,3543,51942,63803
1,19612,52591,35906
1,11167,56795,37874
1,15009,59276,56501
1,10879,39519,63804
1,18550,54323,16081
1,15031,47500,26045
1,15472,14039,34332
1,17432,57107,785
1,785,36473,43320
1,6309,14049,50830
1,2979,18591,21794
1,17997,2117,19992
1,2513,15306,60156
1,17898,17660,5478
1,8810,17274,13220
1,5956,45624,9116
1,10961,40262,52787
1,9603,5858,1858
1,18440,16916,41705
1,7040,25430,45664
1,3842,43387,41907
1,15876,30460,26516
1,8947,14747,5342
1,5336,28161,12235
1,16075,28186,53543
1,16165,4668,26118
1,15658,28558,54210
1,1636,58279,61498
1,9003,5065,15334
1,17703,13095,164
1,17103,65163,11490
1,9592,56061,44988
1,9382,61175,51629
1,13314,13577,10126
1,3046,14530,2337
1,2270,35194,65187
1,18345,57667,48485
1,12967,7561,46004
1,14256,17639,26317
1,4041,57005,42926
1,6441,52562,4350
1,13655,9844,21173
1,14786,61032,30329
1,4486,23665,30634
1,4180,64394,57241
1,14932,42155,19226
1,9065,1177,65183
1,19196,54853,56198
1,16888,57237,7559
1,9030,59486,59723
1,11618,12954,16659
1,15937,5504,2987
1,4851,30742,24982
1,13035,52934,49711
1,4285,22840,63516
1,11888,7921,20150
1,916,2915,34969
1,14026,47350,17835
1,17728,12875,18437
1,942,51471,25450
1,16,15165,4457
1,2870,22821,39661
1,369,50369,42090
1,388,48957,31362
1,12995,2342,3196
1,12149,45083,17677
1,7134,50415,25817
1,1413,56383,33664
1,13008,65347,62781
1,14424,25318,2543
1,2509,47022,22906
1,16331,44833,65065
1,6942,11852,9458
1,6247,9211,19593
1,17458,55998,9680
1,18943,22471,12310
1,13501,42908,65265
1,14042,28642,11082
1,9222,61213,47896
1,18687,20475,7461
1,2281,11094,14424
1,16882,50717,31778
1,18546,12264,17298
1,5317,50239,16952
1,3310,58714,48324
1,7609,29518,3846
1,9958,10041,37594
1,3753,1576,4668
1,14045,11244,25217
1,10419,13002,27015
1,4265,21356,45747
1,0,20607,30099
1,3809,24750,56610
1,2352,14919,42980
1,6213,63678,41186
1,2339,10228,56235
1,15273,40104,32559
1,301,1614,16933
1,19599,61051,43950
1,1944,36638,43705
1,15669,36165,35298
1,9782,10901,2419
1,16620,43243,21959
1,47,41127,44930
1,6034,26655,62052
1,6750,45900,49127
1,16478,23281,52335
1,2453,47950,4484
1,8037,9730,62660
1,3323,56509,9156
1,8781,22051,45158
1,18193,65431,15019
1,3295,34382,57637
1,17961,25543,31141
1,4307,8733,26442
1,4402,22355,22675
1,10543,21446,30421
1,5323,57045,13221
1,14547,50348,47734
1,1874,46154,63713
1,17940,20919,53370
1,3934,21011,53933
1,15208,44241,52205
1,18158,64771,20115
1,12270,56626,25297
1,123,7745,13831
1,5774,13830,47589
1,9594,53673,20851
1,19034,24831,46575
1,9469,10770,13538
1,15682,52875,11951
1,19354,27327,27923
1,8868,60816,45048
1,2628,34634,6825
1,16480,15671,11235
1,3633,8489,37351
1,4427,27590,46537
1,381,27993,20512
1,19942,10261,49693
1,2459,29731,28835
1,7012,37640,34736
1,16947,54624,58674
1,9596,9826,12616
1,15488,20086,20586
1,3093,36420,54540
1,12548,10296,56712
1,13516,55159,41003
1,4625,61942,53687
1,3991,39180,29293
1,7105,46540,35376
1,12614,58713,6518
1,13678,10628,29022
1,16683,53505,13548
1,13325,49795,46283
1,15783,5448,40030
1,13868,30914,35072
1,11369,18336,51090
1,13160,25390,8164
1,10404,58002,60394
1,18554,58008,28750
1,9559,60943,8757
1,18010,49861,23125
1,13037,19962,36284
1,3481,42586,46368
1,10500,59290,2009
1,12281,20296,46613
1,16146,43822,3512
1,3360,446,55536
1,10571,12660,10250
1,18540,20421,36508
1,7602,33115,13169
1,12603,42498,23697
1,10472,50990,25570
1,2121,49864,21331
1,1352,59724,22869
1,6548,59689,154
1,8832,24128,19636
1,8245,61089,3633
1,2104,30043,9559
1,11986,30176,64177
1,10274,15143,59798
1,11857,11840,12429
1,7187,4042,46466
1,10157,37633,47031
1,4507,39550,15293
1,11383,54823,44903
1,3661,19945,14650
1,3811,15796,5575
1,9366,13253,46818
1,18930,58099,9359
1,2381,8124,61274
1,10455,20214,991
1,18475,26469,43024
1,18744,45531,40647
1,16802,21408,7347
1,4298,49643,3109
1,14889,32228,49589
1,11270,45171,5749
1,15741,11768,30994
1,19939,20723,42283
1,5410,29381,39107
1,1648,38088,25577
1,5419,888,2573
1,19188,31213,38425
1,11523,55289,21660
1,8717,17347,62986
1,17069,32314,34586
1,18410,59962,40036
1,10965,9981,40322
1,15956,11195,38131
1,2703,63006,17782
1,17280,38452,50700
1,11409,54514,49021
1,7728,13613,18725
1,5739,41433,9327
1,7693,60871,21543
1,3816,1767,6039
1,4145,17832,25859
1,16969,63929,36947
1,1581,31723,22603
1,2630,29558,45153
1,13931,1323,24307
1,19547,64821,33936
1,17725,61835,31755
1,11738,41144,64666
1,2875,24517,33369
1,11907,54098,1680
1,19114,47739,63405
1,12465,4055,14648
1,5373,42237,6019
1,6102,60994,46140
1,16511,1020,7387
1,6562,54131,15602
1,5968,42941,34492
1,552,59870,63821
1,18338,23454,50230
1,8025,2279,30415
1,3127,46456,13624
1,15438,25925,23325
1,4250,5169,31428
1,16639,6396,52822
1,8386,48975,28879
1,17843,22524,13912
1,8298,34630,64346
1,7813,49852,31297
1,1921,45702,23536
1,17413,59500,42561
1,17979,19527,62214
1,1394,20703,47534
1,6738,47794,25521
1,8778,23076,8311
1,6458,60503,19069
1,9321,6333,14299
1,18059,41177,2917
1,8036,65295,25195
1,1696,62189,39372
1,10457,40671,52704
1,12785,1688,26760
1,9686,37540,65484
1,3195,28372,11685
1,14890,7018,57423
1,6340,16930,18885
1,14315,47602,64049
1,4986,24887,42724
1,8855,48123,30352
1,14796,39110,2018
1,8201,20751,51039
1,14197,58918,5515
1,13761,2694,36416
1,2972,2031,15121
1,12489,23279,15109
1,612,60264,8805
1,13495,8431,25064
1,17218,17368,65400
1,15352,15412,64917
1,12217,34559,47589
1,6576,63110,57138
1,892,14666,52137
1,8765,8805,56810
1,3975,19402,52547
1,8577,51684,1539
1,13252,13572,39120
1,8306,30996,39270
1,7840,56072,39386
1,2502,16184,59549
1,10530,17808,34630
1,4016,20944,3622
1,16684,64097,3248
1,1045,27934,11529
1,2100,18136,3907
1,17702,6285,1889
1,10306,27493,40437
1,4934,19959,64253
1,13079,50873,24216
1,14775,22053,31124
1,5273,33018,57490
1,5330,62183,10120
1,2488,26652,34899
1,17785,9973,60646
1,1146,35217,29965
1,16487,159,58880
1,10441,27004,20482
1,6377,24517,61423
1,10585,64957,61826
1,7766,28250,38671
1,15883,17271,24508
1,17262,60926,45134
1,12615,62629,12712
1,7305,54376,55278
1,9049,4082,23670
1,8034,47430,5232
1,414,25830,54788
1,11266,62283,16857
1,7984,42764,65515
1,7636,62619,48303
1,13975,47625,43652
1,10427,64346,32373
1,12350,60145,60432
1,15955,31715,4513
1,9401,64025,5538
1,14316,7762,41496
1,5227,1392,37304
1,987,9015,26304
1,9965,41563,52446
1,287,27899,10957
1,16714,37377,8509
1,10479,26554,50226
1,4784,24059,44490
1,7159,28417,8734
1,10256,6016,31642
1,995,65534,27079
1,2779,18475,3401
1,14029,63395,42981
1,13482,28837,51514
1,624,48436,41499
1,6776,11749,14634
1,9909,43042,5932
1,3872,55022,11508
1,1909,22082,54560
1,12434,7670,19365
1,3914,6288,11777
1,17116,29263,12314
1,5261,11143,64515
1,8642,46416,22508
1,124,883,13549
1,17758,62137,2170
1,3429,40023,27239
1,6186,44307,28001
1,502,32272,46796
1,12103,13924,5296
1,14452,19734,32171
1,1197,2710,36573
1,3801,38184,14718
1,7963,64070,35624
1,5304,48037,13959
1,14807,38418,55825
1,4144,48834,51334
1,5194,51323,43749
1,17701,14902,44564
1,12309,37087,16230
1,16762,63465,49197
1,15704,20633,43445
1,2835,25746,9550
1,11419,64139,63513
1,18145,30670,62027
1,5892,31517,6704
1,19844,28188,37626
1,2786,10076,23383
1,1582,8182,27977
1,526,57662,32825
1,4776,5202,45950
1,17052,59543,59378
1,5770,35107,18284
1,2107,29533,33374
1,16576,18401,12262
1,606,9069,36821
1,11337,60563,1997
1,3942,61772,29542
1,14865,42435,64361
1,4963,11868,46854
1,17735,11100,49815
1,14885,60570,21867
1,6418,20596,38139
1,7922,40864,52268
1,13718,42570,41478
1,14483,21031,57018
1,12893,22990,60581
1,15405,49429,28581
1,18978,9785,10228
1,16334,55207,61846
1,14232,62845,55880
1,1531,65355,57364
1,14822,37291,59382
1,2069,35611,31866
1,10359,39573,22995
1,1035,19255,21329
1,13696,51931,29024
1,1484,21673,45745
1,7443,3064,55846
1,6436,58247,3135
1,14421,46504,57729
1,2353,54387,26186
1,4312,13133,31171
1,7365,62531,49250
1,9808,48208,4586
1,10261,4785,29531
1,18211,44204,10545
1,15083,17952,31859
1,16394,17533,31787
1,16861,14375,42800
1,648,12008,31967
1,6013,52418,18573
1,922,40578,29782
1,16531,12842,2238
1,10615,15357,50809
1,14177,13308,59774
1,8812,38512,54101
1,17767,2306,51378
1,13573,7776,32837
1,12773,26404,17918
1,18437,51240,7547
1,17139,6702,0
1,4405,61917,31047
1,969,2412,33757
1,6225,44093,25239
1,17762,15756,52517
1,2933,52143,704
1,9863,3146,28950
1,18984,42484,44866
1,13353,38692,43347
1,409,45489,25721
1,5780,51752,8314
1,6644,63927,28281
1,13806,16418,58866
1,1717,26609,19732
1,4344,40134,26635
1,8136,21114,1618
1,8477,5942,11438
1,1617,46818,34343
1,1023,35429,44276
1,8352,22812,7265
1,15810,14655,19618
1,1285,17636,7850
1,18171,22539,47274
1,19778,61538,37104
1,2027,6182,7982
1,18718,22762,39791
1,19061,29706,50907
1,13421,56825,64471
1,5048,4892,5158
1,5725,47604,21851
1,19382,56617,43934
1,13459,25024,38479
1,19064,35189,16922
1,4720,27229,41131
1,15397,30641,41051
1,2086,3456,64088
1,595,33262,18467
1,3316,61750,21251
1,15148,40345,28637
1,8733,36599,58012
1,7147,47169,23239
1,10122,50182,44447
1,3025,45263,50720
1,18415,43702,30971
1,12474,41075,43837
1,11009,8392,0
1,2998,36522,48395
1,19932,43921,35766
1,14155,10736,29129
1,8948,61610,49179
1,6882,47702,14099
1,8803,42452,64411
1,19826,39433,44253
1,13003,3122,27416
1,14946,62201,29670
1,12188,34731,17588
1,2723,26880,48900
1,9608,15610,8749
1,2188,35742,40138
1,13287,37699,16763
1,3623,33571,58090
1,3566,49448,25641
1,12495,7685,64097
1,6485,48887,2673
1,3306,34352,37994
1,19860,39320,57205
1,738,62930,45187
1,2475,63478,33183
1,14622,22190,58387
1,6728,59393,6734
1,18342,3650,49491
1,3604,26286,64199
1,11885,41946,52030
1,5707,43132,46533
1,16712,60840,56876
1,13525,14687,15174
1,3190,22966,38349
1,15551,36644,44838
1,10113,22812,20490
1,5788,2398,16844
1,12351,63954,30917
1,9566,56987,43984
1,9153,62362,40277
1,5460,63990,16705
1,11679,6076,1925
1,5143,62385,28938
1,13139,49481,7276
1,11,55605,25982
1,14480,4341,19105
1,11177,2818,19614
1,19997,59829,63159
1,3277,29713,47381
1,12888,18423,50216
1,3474,3060,58369
1,11079,2238,39314
1,4216,22074,33984
1,8685,43370,27265
1,14543,20190,27573
1,8370,438,40217
1,13096,3667,34673
1,143,25509,14646
1,716,38449,22288
1,8140,61785,63871
1,14700,46581,40944
1,18778,20109,26062
1,15141,55150,31336
1,169,24589,2589
1,1036,45461,23018
1,14378,46876,60213
1,11516,21528,13668
1,14418,32601,64059
1,11173,11949,1408
1,6103,33650,9677
1,10492,35508,10323
1,3552,15659,5064
1,13900,23646,30985
1,13902,40621,53988
1,1701,11178,61363
1,14165,4615,32248
1,14565,3685,39032
1,16125,23720,41063
1,18806,25215,43733
1,16716,2742,51364
1,15137,1605,36505
1,5800,24429,57397
1,10616,64328,6842
1,15300,22887,50522
1,4300,56805,54318
1,637,32941,196
1,16518,63056,2477
1,10885,835,49856
1,6587,52948,56087
1,6500,52355,52278
1,15156,49926,58821
1,7879,28146,11385
1,18752,47995,10616
1,8814,38172,37586
1,4432,13354,46808
1,17756,5636,4601
1,11604,19897,26583
1,17510,22803,6388
1,2964,2957,55322
1,11324,18522,33419
1,8537,45858,40180
1,14230,53326,60005
1,1359,9648,60813
1,17349,4917,60376
1,11533,61103,19716
1,17440,20973,20600
1,18452,56267,45886
1,4712,11570,51746
1,1066,60072,12420
1,10600,3380,23105
1,9888,16024,59706
1,8058,40345,51780
1,7561,3838,24940
1,11608,32308,20938
1,5858,16495,50247
1,6334,3888,58891
1,8751,27380,59355
1,13394,15486,21284
1,1730,950,20329
1,5863,30947,8848
1,5591,61867,37386
1,1418,14081,31161
1,5453,8039,44012
1,11237,7041,45029
1,18887,61046,46281
1,17507,7418,26825
1,10269,28700,23209
1,6106,22226,15195
1,8795,50657,59719
1,15232,25841,18288
1,9947,64575,55869
1,7131,45376,8765
1,8434,24694,29842
1,2750,33361,42697
1,10313,42947,18022
1,2612,11324,56070
